market,asin,title,keyword,卖家,store,remark,link,image_url,Discount Price,Commission,status
US,B0DX1T4B5F,美国重金属,rockstar costume for kids,之星涓涓团队,FeiXingXin,Need Text Review,https://amzn.to/4rHQKRE,https://m.media-amazon.com/images/I/7159SgZNxuL._AC_SX679_.jpg,0.00,0.00,active
US,B0D2ML9LRL,美国门牌,Mirror Name Sign ,清风1,Lingy Store,Need Text Review,https://amzn.to/45evN7Y,https://m.media-amazon.com/images/I/61sE+vMQ+SL._AC_SL1200_.jpg,0.00,0.00,active
US,B0DYCF9179,美国靠背图评,lumbar support pillow,英国幼儿床保险杠, Shinnwa,,https://amzn.to/4tX161D,https://m.media-amazon.com/images/I/71mWxIBnf-L._AC_SX569_.jpg,0.00,0.00,active
US,1011889770,美国沃尔玛钱包,https://www.walmart.com/ip/KIVDIT-Wallets-for-Women-Slim-Wallet-with-RFID-Blocking-Bifold-Credit-Card-Holder/18505556584?classType=VARIANT&selectedSellerId=101188977,测评孙官团队,Tech-mall,Need Text Review,https://www.walmart.com/ip/KIVDIT-Wallets-for-Women-Slim-Wallet-with-RFID-Blocking-Bifold-Credit-Card-Holder/18505556584?classType=VARIANT&selectedSellerId=101188977,http://154.48.226.95:5001/image/20260203/13c8a465fe1c4115816486af80ef69ff.png,0.00,0.00,active
US,B0FLK162VD,美国办公桌铭牌免评,Name Plate for Desk,德国毛毯, Customized acrylic,use coupon,https://amzn.to/4aI7diV,https://m.media-amazon.com/images/I/7109wzLiK1L._AC_SX679_.jpg,1.00,0.00,active
US,B0FSW4LV2J,美国护肤膏免评,beef tallow for skin olv,英国气球,Runco,No Review,https://amzn.to/4u1jYN0,https://m.media-amazon.com/images/I/61sdn-YovUL._SL1500_.jpg,0.00,0.00,active
US,B0F37WQPBH,美国豚鼠垫,Guinea Pig Liner,之星涓涓团队, Agolctry,Need Text Review,https://amzn.to/4rKxKlO,https://m.media-amazon.com/images/I/81L17XDhYDL._AC_SL1500_.jpg,0.00,0.00,active
US,B0G5WTD9ND,美国二维码桌牌免评点星,tap or scan sign,清风1,Lingy Store,Need Rating,https://amzn.to/47pm9jQ,https://m.media-amazon.com/images/I/51XHsZZbG-L._AC_.jpg,0.00,0.00,active
US,B0GL27NHZS,美国O型圈,owala sway replacement parts,美国工装裤送测, HoliDeals,Need Text Review,https://amzn.to/3Pys3cl,https://m.media-amazon.com/images/I/618MACGZxXL._AC_SL1500_.jpg,0.00,0.00,active
US,B0FSJ7WM9S,美国烟盒免评点星,joint holder case,美国钞票预卷筒纸,PYRETIC SMART KITS,Need Rating,https://amzn.to/3MMbp7J,https://m.media-amazon.com/images/I/617nCjgGj7L._AC_SL1500_.jpg,0.00,0.00,active
US,B0G5GSRTV4,美国硅胶保护盖免评,peptide caps,美国工装裤送测, HoliDeals,No Review,https://amzn.to/3OGLCPk,https://m.media-amazon.com/images/I/61aimxvsO7L._AC_SL1500_.jpg,0.00,0.00,active
US,B0FS7BLXR8,美国烟盒免评,joint holder、pre roll case,美国钞票预卷筒纸, PYRETIC SMART KITS,No Review,https://amzn.to/3XYrnOd,https://m.media-amazon.com/images/I/71t85DVhCWL._SL1500_.jpg,0.00,0.00,active
US,B0GFYH73FP,美国门牌,solar address sign,清风1,Godsilver,Need Text Review,https://amzn.to/3Py3yMo,https://m.media-amazon.com/images/I/61NnqeBKsKL._AC_SL1500_.jpg,0.00,0.00,active
US,B0G1Y9KYC8,美国鼻毛蜡+feedback,nose wax kit,之星涓涓团队,hengchuangyigou,Need Text Review+feedback,https://amzn.to/4qfkggs,https://m.media-amazon.com/images/I/61ZbclC7bKL._SY450_.jpg,0.00,0.00,active
